"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxides","total.sulfur.dioxides","density","pH","sulfates","alcohol"
"56",6.75290610591414,0.676055430653809,0.105637790774349,1.88777004417625,0.043086138276226,9.4171935427696,27.4901414475265,1.20760161893505,2.19331596777171,0.590188289353294,7.77868229247486
"57",6.8154805530667,0.851572375221979,0.0889987535562251,1.44376842890364,0.0729240819856096,11.4551356764831,33.1597768259264,0.943590549730679,2.76621219605432,0.610699565094558,7.54591665858698
"58",6.69294188264916,0.737742970885138,0.0984074413848508,2.17473613403979,0.0797344281970512,11.2658514646473,34.6785286625272,0.966592694245961,3.76648291869044,0.505027248492354,11.2909777177587
"59",7.84628206570936,0.81896635813383,0.0850278992047949,1.82159772532487,0.0720234764300372,11.563669202464,33.6431633990343,1.20655298164991,3.8860330515267,0.622066530393784,11.366623996044
"60",4.22528911153065,0.51773124805533,0.0795477335076268,1.55715701863651,0.0890158047782464,10.7128680908029,30.382822055538,0.746144511263982,3.40475797125835,0.632547911358647,10.2828897817592
"61",8.35712451215769,0.654190166633635,0.111959126254469,2.1604876459328,0.0790143718706245,11.6601701156263,36.7795966306851,1.2280877122748,3.23424986266053,0.536347651631178,9.60213237169584
"62",7.96450968641505,0.753936972795704,0.127716718931009,2.01111864950509,0.0786487393262414,9.82108421888624,35.5491167267306,1.12357573143344,3.34272756667967,0.620581888466823,7.83749764224121
"63",8.72977343930303,0.764576953951771,0.0591940758308257,2.2785984214313,0.058589424507477,10.1256478359363,25.0290530207481,0.952926777510713,3.87307826786581,0.627228913025517,10.3348350843987
"64",7.5270250882212,0.815451814756863,0.0877218108385701,1.80599161899617,0.0756970968661851,12.7144027481771,30.6150154708506,1.01086183377924,2.9285844385119,0.434447356131562,10.7412934346782
"65",6.90949837802979,0.859084357791006,0.117831638245413,1.7339689596061,0.0728802403418339,10.8600337166104,34.8637922765763,1.07001062970643,3.18441051841867,0.607062005896934,10.365280789902
"66",10.5085386215399,0.74306054948496,0.0848719208460513,1.80201379887951,0.0700425864112176,10.9863004314157,30.9614730019692,1.11749385671678,3.8294539690038,0.539109534906865,10.7389546285819
"67",6.19066479941129,0.382357173095844,0.0954223824750301,1.96784555104396,0.0659349093394562,10.6945047128806,32.1935056926203,1.09158877735013,3.64951101769019,0.654466517245323,8.47993380335457
"68",7.83839821360962,0.758620133971427,0.120903563662079,1.89997303264662,0.0905382019198677,12.9569349962755,35.2724963184853,0.865212903512853,3.48810013225181,0.619749307340309,10.1144954010782
"69",9.53176653386068,0.824877440495782,0.0948533300800992,2.09927696577372,0.0712418700390051,10.5402749134139,32.1162569788601,0.831252120245184,2.53239745024362,0.520597267737631,11.007801433464
"70",7.37237363274151,0.696177730503926,0.0919502218812512,1.67203930462765,0.0743871978021227,13.915020007343,43.0171966825007,0.970257437743494,3.99070780946022,0.537511987760156,9.72968397168784
"71",7.57158946660011,0.614565881717488,0.0894880403523611,1.63964662792748,0.0935919879783456,10.6495707919221,40.5354639535823,0.726160220183763,2.72185893504454,0.698624728892064,8.71701090613539
"72",8.44137704699615,0.791297405005544,0.0975107646480095,1.86878496147297,0.0763621737362449,10.184682614059,42.4099561236235,1.24798714427515,3.15547146429756,0.44791077269028,9.52265941841247
"73",7.34929303307767,0.71637363903914,0.083446812406211,2.1973675207759,0.0748856243834202,12.3873050373279,33.4530968064651,1.0930525210163,3.43126582263564,0.591333330804084,7.82635964519691
"74",6.52173380377108,0.600463496249172,0.10714199269832,1.62275885331922,0.102976475855386,12.508858910263,36.3752731393588,0.988039108829126,3.91466718044622,0.47549173304263,11.7910796575288
"75",9.62940311831487,0.771887033105012,0.0949281611065969,2.10125037334345,0.0772901575503998,11.1386616119325,40.556050008397,1.17612844208837,3.48790358298135,0.489395190200111,6.63621118337156
"76",6.41054301664388,0.688242183914923,0.0878486635859728,1.29121898492257,0.0640714950872288,12.5951686783016,36.6706758495961,1.14679460443649,3.29715725599647,0.421606310959686,7.52576107842613
"77",7.81112938160542,0.637546072132628,0.0883132922675332,1.53667678363558,0.0621998016712676,12.1321293128987,28.9669111337636,0.851684200226394,3.49367919904256,0.546087111291751,10.511109358822
"78",6.72018053531733,0.676021404904929,0.108790733597094,2.20458372280935,0.0727682622654454,13.0991390389097,42.2557561501108,0.956562875415166,3.37028287523503,0.570458544935924,7.68827239671547
"79",6.94600982865533,0.708286111794112,0.0954352133648821,2.14010024374977,0.0786036810396809,12.1558167960475,36.1545623769218,1.03857354167592,3.66242711441826,0.537045136736674,8.79120768706268
"80",6.89698629998871,0.597397316336512,0.106841749515538,2.31110692517132,0.0785978887204374,10.1311952545521,43.6779560558366,0.999019708270748,4.14081697774727,0.497168611903896,10.9247537128959
"81",5.53012110144802,0.72601915049797,0.11013629308233,2.3107435365328,0.0753663170966818,10.0977086792171,30.7341543907448,0.996859488907227,3.1154501030611,0.599346964009789,7.40916304250462
"82",6.87623293529073,0.760955321640261,0.0670793793774794,1.63627106587801,0.0783081789798217,10.1515325152704,34.3789974552131,1.16475204339334,3.8666450364109,0.445739357997696,11.1730291442493
"83",8.44541701897754,0.76754431253739,0.0779090624971339,1.75050959108946,0.0616081503036643,11.4772346062486,40.292464604442,1.15602716525098,4.10365254325071,0.588036977791169,11.1025128289251
"84",8.82675759441958,0.771511757595986,0.0929884262928981,2.03344146817439,0.0856079091111643,13.0466595644384,34.0118663121974,1.20988474526735,2.60299665062377,0.583754117812103,11.3179803374148
"85",5.54776226281511,0.772075921571877,0.0922591291999258,2.02230345389339,0.0872501990255103,11.46613940837,25.7990108511723,1.09603613875791,3.19953441453386,0.513605832831905,8.47776073772414
"86",7.72244934593784,0.910890069056824,0.0766047151148288,1.88967245717782,0.0788124159228128,12.4088705657609,34.846980829242,0.701297183577515,3.61081133651349,0.643050659882091,9.05174471256378
"87",6.47510137869678,0.745515762797247,0.105366555941399,2.08058987221841,0.078871707059201,10.6914931445699,24.1265639901526,1.13124589853054,3.69051051157652,0.617931031546322,8.0495905722856
"88",7.66971521106245,0.732987264267201,0.0940837959294822,1.99971120473381,0.0785944637145632,11.8061415214735,42.0497072125232,1.03662037580824,3.69143343010692,0.499916288252255,7.91683091439521
"89",7.79150053433199,0.469892267209583,0.108760701142161,1.72248256405308,0.0810370427078025,11.7970254147686,30.8748615175513,0.983503310843977,3.84604125357451,0.633668986939813,7.12743679684452
"90",8.49866890988899,0.610392499503018,0.103909814142004,1.54941153956396,0.0522797257676656,14.2709666702236,28.536092757421,1.20590764242081,3.90690182639149,0.542703467477914,9.30693371661869
"91",7.73977735248199,0.773577221587621,0.0967843457780059,1.75459202498259,0.0698395556291222,8.67090393411114,38.9808053668592,1.17050967720078,3.25791141784953,0.563155332923226,10.6565794917161
"92",6.45717224815732,0.751514561714603,0.104650941267495,2.19606882793726,0.0774726483044596,7.14929718849792,34.0999580746464,1.28250411954297,3.44051610675538,0.558425733169015,8.13128175561024
"93",7.8457212676508,0.513788003295146,0.0991128105467364,1.72101205791686,0.0913179877347377,14.4851154915951,36.3899338934801,1.06629332752818,3.04407937795648,0.470057941016022,8.16905137645767
"94",6.53565083341123,0.672268920385435,0.0817173000154584,2.12428899100618,0.100474348541476,9.00650715600384,31.8632951648324,1.02118193739899,2.83134522146884,0.555282950542871,11.7933182412426
"95",5.83421447712984,0.704300307338532,0.108710048654975,2.07766762571168,0.0779591719249119,10.4347854721045,39.1269939266049,0.967463128390344,3.49139247850758,0.488281008478765,10.0535009969309
"96",7.76813465048171,0.805421729777461,0.110918908914915,1.46025434191467,0.081097949057083,9.94280944394801,29.8006780032736,0.861540953346148,3.48629384907858,0.56992241596672,10.9247520503963
"97",6.14666881639969,0.741672627925539,0.108806988607576,1.79990820312912,0.0612573335622189,10.9308926108652,33.4635985796036,1.43155374023771,3.09674890024536,0.611932440361457,9.33431999691254
"98",7.76498720979655,0.666314400386941,0.11555343038228,1.79596955870724,0.0739324007353418,10.2086437131819,37.7299836509026,1.04917991787445,2.8060815593749,0.442236377505874,11.3785843627733
"99",8.82834730335478,0.703236917704739,0.0934937488247008,1.98969786285262,0.0852294835542708,11.7754116975148,27.519231698151,1.09136397660363,4.31747067032184,0.687406090369592,7.71209066027837
"100",10.3226856047214,0.657445053994193,0.118974492549002,1.63449482470031,0.0699823166147414,11.4368808944767,34.0983056078644,0.906839116910274,3.49271940376863,0.626121356450408,9.13005763095135
"101",7.17608704023342,0.595478245353591,0.09363886414154,1.79858324772615,0.0859169309284277,10.9624058477518,35.6126927229363,1.04333577310178,4.10663817473957,0.466043390467542,9.64685466176846
"102",7.37535849895179,0.705674092069834,0.114835297939318,1.86199796063556,0.0943827516828936,14.2454450020383,26.2813950802373,0.949965106807556,3.0465611755948,0.6383633666932,7.12953350224766
"103",7.33160776430701,0.620857657533311,0.084097203456794,2.04080779646741,0.0744474567624026,10.0554589410853,27.0479723580706,1.16680730973041,3.76271132958007,0.520804344245012,11.4424916982749
"104",6.45456098048005,0.742676768211765,0.106521354023136,1.59166906789403,0.0536827797508565,11.2666911189675,38.3165652758032,1.246548607294,4.6925390883324,0.444663706233898,6.44715985679122
"105",6.92856803182076,0.700085478844247,0.130100139626589,1.05118077063239,0.0701482481551026,11.0893277085951,37.9271871152153,1.05447134703173,2.88803808375556,0.479909506228373,7.59465387720767
"106",7.34490543139866,0.558121781486425,0.111868890700867,2.21301976333891,0.0786994204208601,10.9421650613426,28.5725751444789,1.05707614773742,3.42250443041134,0.4463555350318,7.64621576709967
"107",6.7666960469671,0.63464024862916,0.109124224235851,1.97131342795096,0.0734069674620711,8.80145182886679,34.2388759488314,0.753307967572353,3.35257263851051,0.564415227362534,8.92981895465675
"108",8.03726376669736,0.659401061184122,0.110263201336189,1.69584466600524,0.0795618849467678,12.5800306689229,34.6208371057282,0.980855394983299,2.82309699366695,0.422304232099778,9.31649152193999
"109",6.28517669265435,0.747591633462057,0.0935747369642514,1.74926819188345,0.0921596523590327,12.0817738690728,34.2199531273638,0.939670234517209,4.05664247293258,0.625299681527337,10.2795564316533
"110",7.28903193391166,0.703316372627768,0.083700660918273,1.15854316657749,0.0679696122489798,10.2089360270592,37.6257394203127,0.929717865265124,3.22478243065849,0.451316155514493,9.08495439047507
"111",6.28931213580327,0.899231298587633,0.103934082795444,2.5330533365665,0.0629385394786283,10.6934107496092,34.9777067556725,1.06220829348794,3.39053019840248,0.294293603918202,8.20536520929572
"112",7.42083330032961,0.697685658697434,0.0827329013977762,1.81149053866798,0.0744997501780933,8.19862799710987,31.3586160867788,0.939172515485297,2.65747617655746,0.46213604841498,7.68552531795457
"113",6.77231731468079,0.574655286231173,0.108825143094939,2.01814641827169,0.0694722497911644,11.2569504213558,35.9288799093686,0.931817337870448,2.32183930710845,0.494695872258472,9.29283945344778
"114",6.75884329667289,0.671006934875487,0.0891838362642041,1.86183475187706,0.0783874256325769,8.1788242306813,37.5407909989376,1.06184459091593,3.46303915414457,0.644164566938474,8.18667949596801
"115",8.41374148088232,0.575103057963727,0.0888253541252978,1.7710198929331,0.0913033772550171,9.67911538885453,28.951901488606,1.09029078123028,2.95973539556936,0.564809788900643,10.4336324948167
"116",8.80222071610735,0.624115650021188,0.0812420435245021,1.97456695761438,0.0751023997904588,11.3247741376976,41.541438504264,1.03184150811611,3.94372019454787,0.524592710658125,10.0148583482635
"117",7.25817337711383,0.737205265939549,0.0913435444821791,1.8965272473193,0.0642320818262454,13.7366772919631,27.9525557032924,1.06004547970359,3.97971314381167,0.592726055578159,11.26693509224
"118",9.30234882565613,0.6711605454615,0.0891750915109607,2.15903981105422,0.0828857451527763,12.8365730021385,41.9273462316453,0.841981296008502,2.80299573736496,0.721184623478538,10.4703594548018
"119",7.47372321257903,0.803014669542603,0.0947781618242378,1.88786681814867,0.0700664524973296,9.71415532245815,31.9364394669946,0.979239123464895,3.75354222300402,0.463732933269547,9.34849072201925
"120",6.47897622527613,0.902399087643972,0.0917400251377614,2.02434986452686,0.1127419063943,10.0636839146958,29.32677587742,0.988071903572831,3.25709936153284,0.408767963452141,11.1427759086873
"121",7.15726855626764,0.658998566998395,0.110868246840209,1.92394232161472,0.0842202274786149,11.2161468559791,29.9389431370358,0.606847010336586,3.30006968142435,0.528637831424916,10.9366255345115
"122",8.09466492994161,0.75283356122368,0.0911992458733338,2.09382699563506,0.066380965657831,9.37439226282635,32.0574635343086,0.972968257322377,2.9429903800455,0.532383070528264,11.5821904063784
"123",5.62992849898164,0.678628542905188,0.114991974937227,2.46608640502031,0.0883452377085806,10.3931814827312,22.6474176655879,1.27799216966631,3.10632010828262,0.557611785872475,9.12413284735285
"124",5.76340235529345,0.644215935532012,0.110417522627417,1.73591094646639,0.0784060300657162,12.2947286117018,38.2259109224938,0.982069756914461,3.84182997294305,0.575181410445086,10.4735952016282
"125",6.32671782327672,0.622657704126523,0.0893705360474269,2.05698377889424,0.0744438126610981,10.9775971706776,35.3123455037622,1.0113798610244,4.4780114564912,0.69957189634016,10.5049581544328
"126",8.03380715023845,0.678816603880757,0.0994521385911864,1.90190010350193,0.0645218607009622,12.6767861830925,39.7405346217012,0.853029800441073,3.12084040842382,0.532758502514196,7.97436342491051
"127",8.21061598040051,0.867660593160118,0.108719957201231,2.13861634736304,0.0977420934313555,11.5997010344636,26.8654082655909,0.959927782029098,2.92243020610646,0.549961445581131,10.6981764718781
"128",7.57681719700284,0.683801306443748,0.103442688920555,2.17688266991455,0.0930442649467494,11.6495202463729,32.7812351966957,0.965441443862405,3.33078988584006,0.664863526715793,10.5291861159873
"129",6.55735940580129,0.684300020685978,0.119380532265914,2.46897510627584,0.0549042061864722,13.8847334893102,34.3471137549625,0.842204572311213,3.19712742263693,0.708281537241643,9.22205486122042
"130",7.4159721237633,0.574562310963736,0.115403560496621,2.11899970055583,0.0727963534538236,11.896416583863,35.6269081439898,0.996492246875225,4.53655596899078,0.5317058091837,9.29422471223177
"131",5.18112552330264,0.633857735409864,0.100107859937596,1.86169388758925,0.0756942323070421,11.7397043320961,33.811365197599,0.763497875217093,2.86262256920024,0.515374836195436,10.6033405547161
"132",8.83706891250436,0.558418077502649,0.0857501748958765,2.03871891493738,0.0793424660712107,9.85747743654586,35.2569368190986,0.939577302026538,4.2099625157435,0.464159981382811,8.88775424314084
"133",5.00842368828719,0.833128949409686,0.0866731867656201,2.1507932183396,0.0728415234846969,10.2369624360507,35.5121799631228,1.42257145274293,3.22909431799604,0.483397573827781,11.1342460735942
"134",5.98323360622277,0.616884238960238,0.103622686768012,2.00573718820807,0.0518364298684998,10.3422753341054,38.9983366711712,1.19059247727889,4.61067485062489,0.407434855017479,9.33871267081907
"135",7.6125269581619,0.669220431658055,0.108426559358054,1.76509080562172,0.0816323878927151,11.681561654004,35.7640897862886,1.17951881758926,3.19161004767615,0.544013656116193,11.2629446193167
"136",6.37142573143029,0.73170903775265,0.101487674357592,1.88660887926128,0.0931889126485239,14.2529511938713,27.9611454185937,0.875959861948058,3.98526154378758,0.592103380728141,12.2142648522008
"137",8.66103287871114,0.592984761039655,0.110207077605488,2.35975984305512,0.0847394603037267,11.7411434312069,32.4262064882875,0.861566523393843,3.93142675352894,0.468605921507793,12.5571826884695
"138",5.07524068417376,0.782583861771649,0.100153933948129,2.02814324857014,0.082197683413668,9.39642913680109,39.029197107005,0.808881150732951,3.89294710402387,0.435029774555671,12.2906078355238
"139",7.19440864884746,0.45127330991219,0.112928306731681,1.94774713968458,0.076198777297478,7.84218442654386,31.243208588236,1.07775405383424,3.65941487111188,0.437554829072241,7.67504578981637
"140",7.67056401638015,0.677700509465496,0.0932775736864448,1.93182148306307,0.0806827237723669,11.0363806538009,40.0163928584453,1.11499934046806,3.79858141457735,0.610909189218457,7.36255391389906
"141",7.59174133422221,0.495143757520631,0.0886422206090547,2.25865709569692,0.0875408862906678,9.09338292132993,32.8023285931021,0.850652859134418,3.22645205020112,0.530396240013291,10.5309093694903
"142",6.94761831567998,0.593620382985659,0.0901032551588839,1.55345088403359,0.0526829401620345,11.6073595257317,29.5100466947529,0.894538088509526,2.88264137871611,0.592653645345192,10.604507828252
"143",7.8513883572962,0.783262142148197,0.122744431285552,2.56665574994484,0.0661840974315242,11.0600678183499,40.4644179843316,1.19071815412087,3.81960743305945,0.512705415388951,8.38274753068224
"144",7.77882477456548,0.773877046938707,0.111496954767616,2.11286147903348,0.0810235446742818,8.96145063529625,31.4127421609276,0.803411625451057,3.90898576047061,0.537967197598532,8.85688499480634
"145",5.99319141291747,0.717111423149557,0.0850073182877468,1.69214872926645,0.0838252003706053,10.8943348770543,34.9843478700708,1.03703656152145,3.31647171311949,0.573382395629604,8.00851069764503
"146",8.28750610315017,0.51058396753322,0.0992348848649119,2.07048296841109,0.0708007677821377,6.89307634770345,33.6618180769713,0.966708423860368,3.50834896451523,0.5800496097773,8.12679286201092
"147",7.28649715933215,0.693694439508116,0.102467539806935,1.78747028653311,0.0520425910703204,10.8339896089803,31.2327693792516,0.974870084503427,3.03596963415676,0.728085726125152,9.7544427270221
"148",9.39439621060646,0.418764379417122,0.107895781770729,1.8802100382708,0.079217756683671,10.7863492530185,41.5500801635017,1.02459473045527,2.74263254272499,0.435889194321124,7.88984041084005
"149",8.15358383277735,0.711873316354175,0.118452994760843,2.03679676140062,0.0609002279024083,8.54606426000049,44.4298750218911,1.07520112968253,3.63229815239793,0.45893244612509,10.5512413606516
"150",6.35687350722155,0.642410494603442,0.0826640074579032,1.1946573577173,0.0708945027841778,7.45789377144713,30.8923666192744,1.01316159394467,2.7372452481164,0.357245384135189,7.46444993273101
